studentID,grade,serviceID,courseDescription,subject,ap,dualCredit,g/t,honors,onRamps,courseCredits,creditsEarned,creditsFailed
622,11,3980200,AMERICAN SIGN LANGUAGE 2,ASL,N,N,N,N,N,1,1,0
623,11,13025200,CTE COSMETOLOGY I,CTE,N,N,N,N,N,1,1,0
623,12,3250500,THEATRE TECH 1,THE,N,N,N,N,N,1,1,0
623,12,3152400,CHOIR SHOW 4,FA,N,N,N,N,N,1,1,0
623,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,0,1
624,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
624,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
624,11,13022650,ADVANCED CULINARY ARTS,CTE,N,N,N,N,N,1,1,0
624,12,3102510,MATH ADV QUANT REASONING,MTH,N,N,N,N,N,1,1,0
624,9,3100500,MATH ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
624,10,3010200,BIOLOGY SF,BIO,N,N,N,N,N,1,1,0
625,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
625,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
625,9,3580200,CTE COMPUTER SCI 1,CTE,N,N,N,N,N,1,1,0
625,11,3151900,BAND SYM 3 ENS,BND,N,N,N,N,N,1,1,0
626,10,13024700,CTE CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
626,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,0,0,0
626,9,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
626,9,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
626,12,3250500,THEATRE TECH 1,FA,N,N,N,N,N,1,1,0
627,11,3100700,GEOMETRY ADV H,GMT,N,N,N,N,N,1,1,0
627,10,3100700,MATH GEOMETRY SF,GMT,N,N,N,N,N,1,1,0
627,9,PES00000,ATH B SOCCER -SUBATH1,HLP,N,N,N,N,N,1,1,0
627,11,13012100,CTE BUSINESS MANAGEMENT,CTE,N,N,N,N,N,1,1,0
628,9,3010200,BIOLOGY GT H,BIO,N,N,Y,Y,N,1,1,0
628,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
628,11,3220300,ENGLISH 3 DC H,ENG,N,N,N,Y,N,1,1,0
628,11,A3330100,US GOVERNMENT AP H,GOV,N,N,N,N,N,1,1,0
628,10,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
628,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,1,0
629,11,3050000,SCIENCE PHYSICS,SCI,N,N,N,N,N,1,1,0
629,12,13016600,CTE ACCOUNTING I,CTE,N,N,N,N,N,1,1,0
629,12,3060100,SCIENCE ASTRONOMY,SCI,N,N,N,N,N,1,1,0
629,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
630,12,PES00013,ATH VAR CHEER 1S,HLP,N,N,N,N,N,1,1,0
630,9,3010200,SCIENCE BIO G/T H,SCI,N,N,Y,Y,N,1,1,0
630,11,3101100,MATH PRECALCULUS H,MTH,N,N,N,Y,N,1,1,0
630,10,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,1,0
630,11,3310300,SOC ST ECONOMICS,ECO,N,N,N,N,N,1,1,0
631,10,3340400,SOC ST WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
631,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
631,10,PES00001,ATH JV FOOTBALL -SUBATH2,HLP,N,N,N,N,N,1,1,0
631,12,3152400,CHOIR SHOW 4,CHR,N,N,N,N,N,1,1,0
631,9,3010200,SCIENCE BIOLOGY P/AP H,SCI,N,N,N,Y,N,1,1,0
631,12,CP110100   ,COLLEGE PREPARATORY ELA,ELA,N,N,N,N,N,1,1,0
632,9,3440100,SPANISH 1,SPA,N,N,N,N,N,1,1,0
632,9,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
632,9,3320100,WORLD GEOG,WGE,N,N,N,N,N,1,1,0
632,12,13034800,CTE PRAC MARKETING I DC,CTE,N,N,N,N,N,1,1,0
633,9,3440110,FL SPANISH FOR SPAN SPKRS 1,LOT,N,N,N,N,N,1,1,0
633,12,PES00003,ATH FOOTBALL SUBATH4,HLP,N,N,N,N,N,1,1,0
633,12,CP110100,COLLEGE PREPARATORY ELA,,N,N,N,N,N,1,1,0
634,9,,EOC ALG 1,,N,N,N,N,N,0,0,0
634,12,A3220200,Eng Lit & Comp AP/GT H,ELA,N,N,Y,Y,N,1,1,0
634,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
634,11,N1290050   ,COLLEGE TRANSITION,,N,N,N,N,N,1,1,0
634,11,3220300,ENGLISH 3 EL,ENG,N,N,N,N,N,1,1,0
635,10,3340100,UNITED STATES HISTORY MTI,SE,N,N,N,N,N,1,1,0
635,9,PES00000,ATH FOOTBALL - SUBATH1,HLP,N,N,N,N,N,1,1,0
635,9,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
635,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,0.5,0.5
635,10,,EOC ELA 1&2,MSC,N,N,N,N,N,0,0,0
636,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
636,9,3250100,THEATRE 1,FA,N,N,N,N,N,1,1,0
636,12,13020500,CTE PRAC HEALTH SCI-EMT DC H,CTE,N,N,N,Y,N,1,1,0
636,10,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
637,12,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
637,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
637,10,13011200,CTE PRIN OF BUS, MKTG,,N,N,N,N,1,0,1
638,11,13020410,CTE HEALTH SCI THEORY/CLINIC D,CTE,N,N,N,N,N,1,1,0
638,11,A3340100,SOC ST US HISTORY AP H,UHI,N,N,N,N,N,1,1,0
638,12,3102500,MATH IND STUDY,MTH,N,N,N,N,N,1,1,0
638,11,A3440100,SPANISH LANG & COMP AP H,SPA,N,N,N,N,N,1,1,0
638,12,3102510,ADV QUANT REASONING,AQR,N,N,N,N,N,1,0.5,0.5
639,9,3100700,MATH GEOM P-AP H,MTH,N,N,N,Y,N,1,1,0
639,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,0,1
639,10,13011400,CTE BIM 1,CTE,N,N,N,N,N,0,0,0
639,12,3350100,SOC ST PSYCHOLOGY,SOC,N,N,N,N,N,1,1,0
639,11,13024300,CTE DOLLARS & SENSE,CTE,N,N,N,N,N,1,1,0
639,11,3101100,MATH PRECALCULUS H,PCA,N,N,N,Y,N,1,1,0
640,12,3320100,SOC ST WORLD GEOG,WGE,N,N,N,N,N,1,1,0
640,10,3040000,CHEMISTRY ADV H,CHM,N,N,N,Y,N,1,1,0
640,12,13016200,CTE MONEY MATTERS,CTE,N,N,N,N,N,1,1,0
640,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,0,1
640,9,3440220,FL SPANISH FOR SPAN SPKRS 2,LOT,N,N,N,N,N,1,1,0
640,11,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
641,11,3380022,NTL SECURITY AM HIST H,,N,N,N,Y,N,1,1,0
641,9,3250100,THEATRE 1,FA,N,N,N,N,N,1,1,0
641,9,3230100,JOURNALISM,JOU,N,N,N,N,N,1,1,0
641,11,3150300,BAND SYMPHONIC WINDS 3,BND,N,N,N,N,N,1,1,0
641,10,13008500,CTE AUDIO/VIDEO PRODUCTION I,CTE,N,N,N,N,N,1,1,0
642,11,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
642,12,13016200,CTE MONEY MATTERS,CTE,N,N,N,N,N,1,1,0
642,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
642,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,1,0
643,9,3010200,SCIENCE BIO G/T H,BIO,N,N,Y,Y,N,1,1,0
643,9,13024300,CTE DOLLARS & SENSE,CTE,N,N,N,N,N,1,1,0
643,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
643,12,PES00003,ATH TENNIS-SUBATH4,HLP,N,N,N,N,N,1,1,0
643,12,3380042,PSYCHOLOGY AP SPEC TOPICS,SOC,Y,N,N,N,N,1,1,0
644,11,3101100,MATH PRECALCULUS G/T H,MTH,N,N,Y,Y,N,1,1,0
644,9,PES00000,ATH SOFTBALL -SUBATH1,HLP,N,N,N,N,N,1,1,0
644,10,3241400,SPEECH COMM APPL (AVID),ELA,N,N,N,N,N,1,1,0
644,10,A3370100,SOC ST WORLD HISTORY AP G/T H,SOC,N,N,Y,Y,N,1,1,0
645,11,A3100101,CALCULUS AB AP H,CAL,Y,N,N,N,N,1,1,0
645,12,13020300,CTE MEDICAL TERMINOLOGY DC,CTE,N,N,N,N,N,1,1,0
645,9,3150100,BAND SYMPHONIC 1,FA,N,N,N,N,N,1,1,0
645,9,N1290001,AVID 1,MSC,N,N,N,N,N,1,1,0
646,12,13032300,CTE WELDING I,CTE,N,N,N,N,N,1,1,0
646,12,3102500,MATH IND STUDY,MTH,N,N,N,N,N,1,1,0
646,11,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
646,12,N1290033,AVID 4,MSC,N,N,N,N,N,1,1,0
646,9,3010200,BIOLOGY,BIO,N,N,N,N,N,1,1,0
646,11,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
646,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,1,0
647,10,3501000,ART 2 SCULPTURE,FA,N,N,N,N,N,1,1,0
647,11,3100600,ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
647,12,CP111200,COLLEGE PREPARATORY MATH,,N,N,N,N,N,1,1,0
647,9,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
647,12,13020600,ANATOMY & PHYSIOLOGY H,CTE,N,N,N,Y,N,1,1,0
647,12,3220400,ENGLISH 4 BRIT DC H,ENG,N,N,N,Y,N,1,1,0
647,11,13009300,CTE FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
648,9,3020000,ENVIRONMENTAL SYSTEMS,ENS,N,N,N,N,N,1,0,1
648,9,PES00053,LIFETIME REC OUTDOOR PURSUITS,HLP,N,N,N,N,N,1,1,0
649,11,3830200,DANCE 2,DAN,N,N,N,N,N,1,1,0
649,9,3010200,SCIENCE BIOLOGY P-AP H,BIO,N,N,N,N,N,1,1,0
649,12,13024700,CHILD DEVELOPMENT,CTE,N,N,N,N,N,0.5,0.5,0
649,11,3330100,US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
649,12,3500900,ART CERAMICS 2,ART,N,N,N,N,N,1,1,0
649,10,3150200,BAND SYMPHONIC WINDS 2,BND,N,N,N,N,N,1,1,0
650,12,13034800,CTE PRACTICUM MKTG DYN 1DC,CTE,N,N,N,N,N,1,1,0
650,12,3330100,SOC ST US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
650,12,13022500,CTE TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
650,12,3310300,SOC ST ECONOMICS,ECO,N,N,N,N,N,1,1,0
650,12,13033000,PRAC MANUFACTURING-WELDING,CTE,N,N,N,N,N,1,1,0
651,11,3100600,ALGEBRA 2,AG2,N,N,N,N,N,1,0.5,0.5
651,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
652,11,3100600,MATH ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
652,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
652,10,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
653,12,3350100,SOC ST PSYCHOLOGY,PSY,Y,N,N,N,N,1,1,0
653,10,13039270,CTE INTRO TRANSPORTATION TECH,CTE,Y,N,N,N,N,1,1,0
653,10,3410200,FL FRENCH 2,LOT,Y,N,N,N,N,1,1,0
653,11,A3440100,SPANISH LANG & COMP AP H,SPA,Y,N,N,N,N,1,1,0
653,10,3010200,SCIENCE BIOLOGY,BIO,Y,N,N,N,N,1,1,0
654,10,3340100,SOC ST US HISTORY,SOC,Y,N,N,N,N,1,1,0
654,9,3200550,ENGLISH LA 8,ELA,Y,N,N,N,N,1,1,0
654,11,3270800,READING 2 SOL,ELA,Y,N,N,N,N,1,1,0
654,10,13024300,CTE DOLLARS & SENSE,CTE,Y,N,N,N,N,1,1,0
654,10,3340100,US HISTORY OR H,UHI,Y,N,N,Y,Y,1,1,0
655,11,,Case Manager,MSC,N,N,N,N,N,0,0,0
655,11,3220100,ENGLISH 1 CT,ELA,N,N,N,N,N,1,1,0
655,12,3020000,SCIENCE ENV SYS ACC,SCI,N,N,N,N,N,1,1,0
655,12,3150100,BAND HONOR 1,FA,N,N,N,N,N,1,1,0
655,11,3220300,ENGLISH 3 H DC,ELA,N,N,N,Y,N,1,1,0
656,10,3151800,BAND SYM 2 ENS,FA,N,N,N,N,N,1,1,0
656,12,A3500400,ART 2D DESIGN AP H,ART,Y,N,N,N,N,1,1,0
656,9,,EOC BIOLOGY,,N,N,N,N,N,0,0,0
656,10,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
656,10,84200503,ROTC DRILL RIFLE LC,MSC,N,N,N,N,N,1,1,0
657,12,SR000003,ADVISORY,MSC,N,N,N,N,N,1,1,0
657,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
657,10,3040000,CHEMISTRY CT,CHM,N,N,N,N,N,1,1,0
657,10,3100600,ALGEBRA 2 ADV H,AG2,N,N,N,N,N,1,1,0
657,12,3220400,ENGLISH 4 BRIT DC H,ENG,N,N,N,Y,N,1,1,0
658,10,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
658,10,3220207,ENGLISH 2 ALT,SE,N,N,N,N,N,1,1,0
658,11,13037100,PRINCIPLES OF TECHNOLOGY,CTE,N,N,N,N,N,1,1,0
658,9,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,1,0
658,12,A3440100,SPANISH LANG & COMP AP H,SPA,Y,N,N,N,N,1,1,0
658,12,13016200,CTE MONEY MATTERS,CTE,N,N,N,N,N,1,1,0
659,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
659,10,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,1,0
659,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
660,11,3100600,MATH ALGEBRA 2 SF,MTH,N,N,N,N,N,1,1,0
660,12,13020600,CTE ANAT & PHY H,CTE,N,N,N,Y,N,1,1,0
660,10,PES00001,ATH JV FOOTBALL -SUBATH2,HLP,N,N,N,N,N,1,1,0
660,11,3330100,US GOVERNMENT,GOV,N,N,N,N,N,1,0,1
660,9,13008200,PRIN OF ARTS, A/V TECH & COMM,N,N,N,N,N,1,0,1
661,11,84900100,ACCOUNTING FOR LIFE,,N,N,N,N,N,1,1,0
661,11,3060201,SCIENCE IPC,SCI,N,N,N,N,N,1,1,0
661,12,3102500,MATH ALGEBRA/TRIG DC H,,N,N,N,N,N,1,0,1
661,12,3101100,MATH PRECALCULUS H,MTH,N,N,N,Y,N,1,1,0
662,9,3320100,WORLD GEOG ADV H,WGE,N,N,N,Y,N,1,1,0
662,10,3060201,SCIENCE IPC,SCI,N,N,N,N,N,1,1,0
662,9,3320100,WORLD GEOG ADV H,WGE,N,N,N,Y,N,1,1,0
662,11,3100600,ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
662,12,13009300,CTE FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
662,12,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
663,10,SR000003   ,HOMEROOM,MSC,N,N,N,N,N,1,1,0
663,10,3100600,MATH ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
663,10,3100700,MATH GEOMETRY,GMT,N,N,N,N,N,1,1,0
664,12,PES00002,ATH B VAR TRAINER  SUBATH3,HLP,Y,N,N,N,N,1,1,0
664,9,3100700,MATH GEOM P-AP H,MTH,Y,N,N,Y,N,1,1,0
664,9,13020200,CTE PRIN OF HEALTH SCIENCE,CTE,Y,N,N,N,N,1,1,0
665,11,SR000003,ADVISORY,MSC,N,N,N,N,N,0,0,0
665,12,3320100,SOC ST WORLD GEOG,WGE,N,N,N,N,N,1,1,0
665,12,3380042,PSYCHOLOGY AP SPEC TOPICS,SOC,Y,N,N,N,N,1,1,0
665,9,N1290001,AVID 1,MSC,N,N,N,N,N,1,1,0
665,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,0,1
666,10,3040000,SCIENCE CHEMISTRY P-AP H,CHM,Y,N,N,Y,N,1,1,0
666,10,3040000,SCIENCE CHEMISTRY G/T H,SCI,Y,N,Y,Y,N,1,1,0
666,9,3151700,BAND INTMED 1 ENS,FA,Y,N,N,N,N,1,1,0
666,10,84200502,ATH ATHLETICS LC,HLP,Y,N,N,N,N,1,1,0
667,12,85000509,COMM SERVICE LC,MSC,N,N,N,N,N,1,1,0
667,10,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
667,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
667,9,3220100,ENGLISH 1 ADV H,ENG,N,N,N,N,N,1,1,0
667,9,,EOC ELA 1,MSC,N,N,N,N,N,0,0,0
667,10,84900100,ACCOUNTING FOR LIFE,,N,N,N,N,N,1,1,0
667,11,13034800,CTE PRACTICUM MKTG DYN 1DC,CTE,N,N,N,N,N,1,1,0
668,10,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
668,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
668,10,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,0,1
668,10,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,0,0,0
668,12,3250200,THEATRE 2,FA,N,N,N,N,N,1,1,0
669,12,3150800,ORCH SYMPHONIC 4,FA,Y,N,N,N,N,1,1,0
669,10,3040000,SCIENCE CHEMISTRY,SCI,Y,N,N,N,N,1,1,0
669,11,13009900,PROFESSIONAL COMMUNICATION,CTE,Y,N,N,N,N,1,1,0
669,12,CP110100   ,COLLEGE PREPARATORY COURSE ELA,ELA,Y,N,N,N,N,1,1,0
669,10,13039200,CTE PRINS TRANS DIST LOG,CTE,Y,N,N,N,N,1,1,0
670,12,84200502,DRILL TEAM LOCAL CREDIT,MSC,N,N,N,N,N,1,1,0
670,9,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
670,10,13022500,CTE TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
670,11,3830300,DANCE 3 DT,DAN,N,N,N,N,N,1,1,0
671,12,3310300,SOC ST ECONOMICS,ECO,N,N,N,N,N,1,1,0
671,10,3220200,ENGLISH 2 ADV H,ENG,N,N,N,N,N,1,1,0
671,12,13020510,CTE PRAC HEALTH SCI-EMT H,CTE,N,N,N,Y,N,1,1,0
671,10,PES00012,PE/BAND 2,HLP,N,N,N,N,N,1,1,0
671,11,3050000,SCIENCE PHYSICS,SCI,N,N,N,N,N,1,1,0
672,11,13008300,CTE ANIMATION I,CTE,N,N,N,N,N,1,1,0
672,12,PES00055,PE TEAM SPORTS 1 DT,HLP,N,N,N,N,N,1,1,0
672,12,3060201,SCIENCE IPC SF,SCI,N,N,N,N,N,1,1,0
673,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
673,12,3370100,SOC ST SOCIOLOGY,SOC,N,N,N,N,N,1,1,0
673,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
673,12,3102500,MATH ALGEBRA/TRIG DC H,,N,N,N,N,N,1,1,0
674,9,3010200,BIOLOGY GT H,BIO,N,N,Y,Y,N,1,0,1
674,11,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
674,12,13020600,CTE ANAT & PHY H,CTE,N,N,N,Y,N,1,1,0
674,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
674,9,PES00012,PE/BAND,HLP,N,N,N,N,N,1,1,0
675,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
675,10,3010200,BIOLOGY SF,BIO,N,N,N,N,N,1,0.5,0.5
675,11,PES00014,ATH VAR DRILL 1S-B,HLP,N,N,N,N,N,1,1,0
675,9,3250100,THEATRE 1,FA,N,N,N,N,N,1,1,0
675,10,85000022,SOCIAL SKILLS 2,SE,N,N,N,N,N,1,1,0
675,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
676,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
676,9,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
676,9,PES00000,ATH VOLLEYBALL -SUBATH1,HLP,N,N,N,N,N,1,1,0
676,12,3160400,ROTC 4 HONORS,MSC,N,N,N,Y,N,1,1,0
676,9,3220200,ENGLISH 2 G/T H,ELA,N,N,Y,Y,N,1,1,0
677,10,3150200,BAND CONCERT 2,FA,N,N,N,N,N,1,1,0
677,10,13009900,PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
677,12,3830300,DANCE 3,FA,N,N,N,N,N,1,1,0
677,11,A3050003,SCIENCE PHYSICS 1 AP H,SCI,N,N,N,Y,N,1,1,0
678,10,3040000,SCIENCE CHEMISTRY,CHM,N,N,N,N,N,1,1,0
678,9,PES00052,PE 1A FPF,HLP,N,N,N,N,N,1,1,0
679,9,3060800,SCIENCE 8,SCI,N,N,N,N,N,1,1,0
679,11,3100600,ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
679,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
680,12,3500500,ART DRAWING 2,FA,N,N,N,N,N,1,1,0
680,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
680,10,3151800,ORCH CONCERT 2 ENS,FA,N,N,N,N,N,1,1,0
680,11,3102500,MATH IND STUDY,MTH,N,N,N,N,N,1,1,0
681,11,13008800,CTE GRAPHIC DESIGN & ILLUST I ,CTE,N,N,N,N,N,1,1,0
681,12,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
681,11,A3340100,US HISTORY AP H,UHI,Y,N,N,N,N,1,1,0
681,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
682,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
682,11,3500500,ART DRAWING 2,ART,N,N,N,N,N,1,1,0
683,9,3020000,ENV SYS MTI,SE,N,N,N,N,N,1,1,0
683,12,3330100,US GOVERNMENT DC H,GOV,N,N,N,Y,N,1,1,0
683,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
683,9,N1290050   ,COLLEGE TRANSITION,,N,N,N,N,N,1,1,0
683,9,3150100,BAND SYMPHONIC 1,BND,N,N,N,N,N,1,1,0
684,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
684,11,13009300,FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
684,12,CP111200,COLLEGE PREPARATORY MATH,,N,N,N,N,N,1,1,0
684,12,3340100,US HISTORY,SOC,N,N,N,N,N,0.5,0.5,0
684,11,13020500,PRAC HLTHSCI/GEN HLTHCARE H,CTE,N,N,N,Y,N,1,1,0
684,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
684,9,3151700,BAND SYM 1 ENS,BND,N,N,N,N,N,1,1,0
685,9,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
685,11,3101100,MATH PRECALCULUS H,MTH,N,N,N,Y,N,1,1,0
685,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
686,9,PES00012,PE/BAND,HLP,N,N,N,N,N,1,1,0
686,10,3160200,ROTC 2,MSC,N,N,N,N,N,1,1,0
686,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
686,10,3340100,US HISTORY DC H,UHI,N,N,N,Y,N,1,1,0
686,9,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
687,10,3151800,BAND SYM 2 ENS,BND,Y,N,N,N,N,1,1,0
687,12,13025005,PRACTICUM HUMAN SERVICES I,CTE,Y,N,N,N,N,1,1,0
687,12,3100600,MATH ALGEBRA 2,MTH,Y,N,N,N,N,1,1,0
687,12,3030000,AQUATIC SCIENCE,AQU,Y,N,N,N,N,1,1,0
687,9,3100500,ALGEBRA 1,AG1,Y,N,N,N,N,1,1,0
688,11,N1130026   ,CAPSTONE SEMINAR AP H,ENG,Y,N,N,N,N,1,1,0
688,9,PES00000,ATH VOLLEYBALL -SUBATH1,HLP,N,N,N,N,N,1,1,0
688,12,SR000003,ADVISORY,MSC,N,N,N,N,N,0,0,0
688,10,13020300,CTE MEDICAL TERMINOLOGY,CTE,N,N,N,N,N,1,0,1
689,9,3810100,HEALTH,HLP,N,N,N,N,N,1,1,0
689,10,,EOC ELA 1&2,MSC,N,N,N,N,N,0,0,0
689,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
690,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
690,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
690,11,3100600,ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
690,10,3340400,WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
690,11,SR000003,ADVISORY,MSC,N,N,N,N,N,1,1,0
690,12,85000XXX,OFFICE COUNS 1S,MSC,N,N,N,N,N,1,1,0
690,11,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
691,10,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
691,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
691,9,3440100,FL SPANISH 1,LOT,N,N,N,N,N,1,1,0
692,10,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,1,1,0
692,10,3440100,FL SPANISH 1,LOT,N,N,N,N,N,1,1,0
692,10,3151800,BAND SYM 2 ENS,FA,N,N,N,N,N,1,1,0
692,11,3150300,BAND SYMPHONIC 3,FA,N,N,N,N,N,1,1,0
693,11,13029300,CTE LAW ENFORCEMENT I,CTE,N,N,N,N,N,1,1,0
693,11,3320100,WORLD GEOG,WGE,N,N,N,N,N,1,1,0
693,11,3320100,SOC ST WORLD GEOG,SOC,N,N,N,N,N,1,1,0
693,12,PES00055,PE IND SPORTS 1,HLP,N,N,N,N,N,1,1,0
694,12,13022500,TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
694,10,3230110,JOURN AJ/YB 1,JOU,N,N,N,N,N,1,1,0
694,12,3370100,SOCIOLOGY,SOC,N,N,N,N,N,1,0,1
694,12,3050000,PHYSICS,SCI,N,N,N,N,N,0.5,0.5,0
694,9,13020200,PRINCIPLES OF HEALTH SCIENCE,CTE,N,N,N,N,N,1,1,0
694,11,85000508,COLLEGE PREP,MSC,N,N,N,N,N,1,1,0
695,12,3100700,GEOMETRY,MTH,Y,N,N,N,N,1,1,0
695,12,13029500,CTE FORENSIC SCIENCE,CTE,Y,N,N,N,N,1,1,0
695,12,CP110100,COLLEGE PREPARATORY ELA,,Y,N,N,N,N,1,1,0
695,10,3440110,FL SPANISH FOR SPAN SPKRS 1,SPA,Y,N,N,N,N,1,1,0
